theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
spectral	hyperspectral imagery archaeological crop marks	openalex	Orthogonal equations for the detection of hidden archaeological remains de-mystified	2016	Journal of Archaeological Science Reports	12	yes	10.1016/j.jasrep.2016.07.004	https://www.sciencedirect.com/science/article/pii/S2352409X16303546/pdf	en	Spectral variations of vegetation, known as crop marks, have been widely used for archaeological research as a proxy to detect buried archaeological remains. Such marks can be recognized using space-borne data and image analysis techniques supported by the existing archaeological knowledge of the area under study. Orthogonal equations for the enhancement and detection of crop marks using multispectral satellite images have been recently proposed in the literature. The proposed equations are linear transformations of the initial spectral bands of multispectral datasets aiming to the improvement of the satellite images. For the calculation of the n-space coefficients of this linear transformation a four-step methodology was followed, separately for each sensor. This paper aims to provide the fundamental concept of the development of these equations as well as some aspects related with the application and accuracy assessment. Spectral characteristics of the sensor, atmospheric effects, and spectral calibration of the datasets as well as the selection of the appropriate period for applying these equations for the enhancements of crop marks are also discussed. Such orthogonal equations may be further developed and applied for any kind of sensor either hyperspectral or multispectral for the detection of buried archaeological remains. An example of the applicability of the orthogonal equations at Stonehenge archaeological site is also demonstrated.
spectral	hyperspectral imagery archaeological crop marks	openalex	Applications and Development of archaeological remote sensing Technology in China	2009	National Remote Sensing Bulletin	12	yes	10.11834/jrs.20090514	https://www.ygxb.ac.cn/rc-pub/front/front-article/download?siteId=91&id=10653532&attachType=lowqualitypdf&token=&language=zh	en	é¥æææ¯çæ¥æ°æå¼ä»¥åèå¤å­¦çæ°ç®æ ãæ°éè¦ä¸æ­åºç°,å©ç¨é¥æææ¯è¿è¡ç°éèå¤ç ç©¶çå·¥ä½å·²ç»åå¾é¿è¶³è¿å±ãåé¡¾äºé¥æèå¤çåå²,ä»ç»äºé¥æææ¯å¨å¤§éåæ¢æµä¸­çä¼å¿ä¸ä½ç¨,ä»¥å½åé¥æèå¤ä¸èæèå¤ç ç©¶ä¸ºä¾,å¯¹é¥æèå¤åå±ä¸­é¢ä¸´çé®é¢è¿è¡äºæ¦è¿°ã
spectral	cropmark detection satellite multitemporal archaeology	crossref	An original method for tree species classification using multitemporal multispectral and hyperspectral satellite data	2020	Silva Fennica	12		10.14214/sf.10143			 This study proposes an original method for tree species classification by satellite remote sensing. The method uses multitemporal multispectral (Landsat OLI) and hyperspectral (Resurs-P) data acquired from determined vegetation periods. The method is based on an original database of spectral features taking into account seasonal variations of tree species spectra. Changes in the spectral signatures of forest classes are analyzed and new spectralâtemporal features are created for the classification. Study sites are located in the Czech Republic and northwest (NW) Russia. The differences in spectral reflectance between tree species are shown as statistically significant in the sub-seasons of spring, first half of summer, and main autumn for both study sites. Most of the errors are related to the classification of deciduous species and misclassification of birch as pine (NW Russia site), pine as mixture of pine and spruce, and pine as mixture of spruce and beech (Czech site). Forest species are mapped with accuracy as high as 80% (NW Russia site) and 81% (Czech site). The classification using multitemporal multispectral data has a kappa coefficient 1.7 times higher than does that of classification using a single multispectral image and 1.3 times greater than that of the classification using single hyperspectral images. Potentially, classification accuracy can be improved by the method when applying multitemporal satellite hyperspectral data, such as in using new, near-future products EnMap and/or HyspIRI with high revisit time. 
spectral	soil marks spectral signature buried archaeological remains	openalex	Urban sprawl analysis of Akhmim city (Egypt) and its risk to buried heritage sites: insights from geochemistry and geospatial analysis	2023	Heritage Science	12	yes	10.1186/s40494-023-01008-0	https://heritagesciencejournal.springeropen.com/counter/pdf/10.1186/s40494-023-01008-0	en	Abstract The present study employs a multidisciplinary approach to highlight the risks of urban expansion on buried cultural heritage sites. The buried temple of Ramses II in Akhmim city was chosen as a case study to assess the impact of urban expansion on its preservation. Support Vector Machine (SVM) classification was utilized to analyze satellite images from multiple sensors and evaluate the extent of urban growth surrounding the temple. The study also incorporated petrographic and mineralogical analyses of statues discovered in the temple, along with calculations of saturation indices, to assess the potential interactions between groundwater and archaeological materials. The findings indicate that urban development is encroaching upon the temple, posing potential risks to its preservation. Saturation indices for minerals in groundwater indicate a high tendency to dissolve dolomite (a common mineral in limestone) and to precipitate halite (sodium chloride). This is a concern because the artifacts unearthed from the temple are primarily composed of limestone. Consequently, there is a risk to the artifacts due to erosion and disintegration caused by mineral crystallization and expansion, as evidenced by the analysis of the rock and mineral characteristics of the statues discovered in the temple. The study proposes protective measures for the temple, including defining its dimensions beneath the urban area and establishing a dedicated protection zone around it.
spectral	soil marks spectral signature buried archaeological remains	openalex	High-resolution late Middle Pleistocene paleoclimatic record from the Galería Complex, Atapuerca archaeological site, Spain - An environmental magnetic approach	2020	Quaternary Science Reviews	12	yes	10.1016/j.quascirev.2020.106721	https://www.sciencedirect.com/science/article/am/pii/S0277379120306831	en	
spectral	soil marks spectral signature buried archaeological remains	openalex	Geo-Environmental Estimation of Land Use Changes and Its Effects on Egyptian Temples at Luxor City	2017	Preprints.org	12	yes	10.20944/preprints201711.0056.v1	https://www.preprints.org/manuscript/201711.0056/v1/download	en	Over the years, the Egyptian temples at Luxor city have been intensely investigated, but most of these studies just focused on the classical sides of the archaeological and historical descriptions. Many of the environmental problems are inevitable results of the unplanned urban crawling around the monuments temples. This paper aims at assessing the environmental changes around some temples of Luxor City using Remote sensing and GIS techniques. In particular, a historical database made up of Corona and Landsat TM data have been investigated along with the new acquisitions of Quickbird2 and Sentinel2. Results from our investigation highlighted rapid changes in urban and agricultural areas, which adversely affected the Egyptian monumental temples causing serious degradation phenomena. Using the information obtained from our RS&amp;amp;GIS based analysis, mitigation strategies have been also identified for supporting the preservation of the archaeological area.
archaeology_morphology	Iron Age hillfort size distribution enclosure area	openalex	New evidence for the activities of Pictish potentates in Aberdeenshire: the hillforts of Strathdon	2012	Proceedings of the Society of Antiquaries of Scotland	11	yes	10.9750/psas.141.207.229	https://journals.socantscot.org/index.php/psas/article/download/9775/9742	en	The hillforts of the north-east of Scotland have suffered from a lack of archaeological excavation and models have been developed and redeveloped on very little evidence. Underlining these paradigms was the assumption that the bulk of the sites in the area were prehistoric in origin. This paper presents the initial results of a programme of keyhole excavation that examined construction dates of the discrete cluster of hillforts in what, in this article, is called Strathdon. A brief precis of archaeological research in the area will be presented, together with the unenclosed sequence from the immediate environs and the contemporary historical record, before the early medieval results of the research are summarised and placed in a regional and national context. As the excavations were restricted so too is the discussion, the results established a chronological framework for the hillforts in question but did not explore function or environmental background.
archaeology_mounds	megalithic tumulus Galicia morphology dimensions	openalex	The Bell Beaker Phenomenon in Europe	2024	Cambridge University Press eBooks	11	yes	10.1017/9781009496872	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6CE35EF669A4A6A910AAB12FDA3C370C/9781009496889AR.pdf/the-bell-beaker-phenomenon-in-europe.pdf	en	Covering vast swathes of Europe, the Bell Beaker Phenomenon has enjoyed a privileged status in the history of archaeology and is often referred to as a key period in the transition from the Neolithic to the Bronze Age partly due to the emergence of social élites. After a brief presentation of the historiography of the Bell Beaker phenomenon, this Element offers a synthetic account of the available evidence structured on a regional basis. Following the renewed interest in human mobility generated by stable isotopes and ancient DNA studies, the central thesis developed here is that the Bell Beaker Phenomenon can adequately be described as a metapopulation, a concept borrowed from population ecology. This title is also available as Open Access on Cambridge Core.
archaeology_mounds	megalithic necropolis distribution Galicia landscape	openalex	Modelando dinámicas de movilidad y visibilidad en los paisajes megalíticos gallegos. El caso del Monte de Santa Mariña y su entorno (Comarca de Sarria, Lugo)	2018	Trabajos de Prehistoria	11	yes	10.3989/tp.2018.12216	http://tp.revistas.csic.es/index.php/tp/article/download/783/807	es	Se propone un estudio de dos formas tradicionales de entender la relación del megalito con el paisaje, como son la movilidad natural por el territorio y la visibilidad del monumento con respecto al paisaje en el que se emplaza. Para ello, se aplican una serie de análisis fundamentados en los Sistemas de Información Geográfica y la Estadística Espacial sobre el conjunto tumular del Monte de Santa Mariña (Comarca de Sarria, Lugo) y su entorno (NO de la Península Ibérica). Partiendo de la creación de un modelo de simulación de desplazamiento natural y del estudio de la visibilidad de dicho conjunto, se comprueba, en primer lugar, la importancia de las vías potenciales de tránsito como variable locacional, así como el impacto visual que los monumentos juegan en relación con estas vías. A continuación, se analiza la prominencia visual de los túmulos megalíticos con respecto a su entorno inmediato, pudiéndose identificar la existencia de tendencias comunes en los distintos conjuntos tumulares en relación con el tamaño de las cuencas visuales. Los resultados sugieren una importante relación entre los túmulos y el tránsito natural por el territorio, si bien se detectan tendencias desiguales en lo que al impacto visual del megalito se refiere, tanto con respecto a la relación con otros túmulos como a la totalidad del territorio en el que se emplazan. Ello permite establecer un punto de partida necesario para la revisión de los planteamientos teóricos formulados para el conjunto de Galicia.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Circles, Cycles and Ancestral Connotations. The Long-term History and Perception of Late Prehistoric Barrows and Urnfields in Flanders (Belgium)	2014	Proceedings of the Prehistoric Society	11	yes	10.1017/ppr.2014.8	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/2F1D128870D8F70A72B44722BAD7B9FE/S0079497X14000085a.pdf/div-class-title-circles-cycles-and-ancestral-connotations-the-long-term-history-and-perception-of-late-prehistoric-barrows-and-urnfields-in-flanders-belgium-div.pdf	en	The perception of and interaction with ancient relics in past societies has been intensively debated in the archaeology of north-western Europe. This paper aims to make a contribution to this debate by reconstructing the long-term history of late prehistoric barrows and urnfields in Flanders (Belgium). The period between the Late Bronze Age and High Middle Ages ( c . 1100 cal bc – ad 1300) is centred on. Contrary to Germany, Scandinavia and especially Britain, data from the Low Countries (Belgium and the Netherlands) have so far barely played a role in wider international and theoretical discussions on the role of the past in the past. Previous studies on reuse practices in the Low Countries mainly focused on the Meuse-Demer-Scheldt region of the southern Netherlands and north-eastern Belgium, which partly overlaps Flanders. These studies are combined and summarised. Their main outcomes are tested by means of a detailed inventory of reused late prehistoric cemeteries in Flanders. This study differs methodologically from most others in that it both offers an evidence-based overview of regional diachronic trends (documented at 62 barrow cemeteries and 13 urnfields) and discusses the developments at six sites yielding high resolution data. The observed reuse practices and site biographies appear to be remarkably dynamic and more diverse than previously suggested.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	openalex	Multi-Scale Geophysical Methodologies Applied to Image Archaeological Ruins at Various Depths in Highly Terraneous Sites	2021	Remote Sensing	11	yes	10.3390/rs13112055	https://www.mdpi.com/2072-4292/13/11/2055/pdf?version=1622447442	en	Among all geophysical techniques, electrical resistivity and magnetic surveying as an integrative approach has been used widely for archaeological prospection at different scales of investigations. In this study, DC resistivity (1D vertical sounding and/2D/3D ERT) and magnetic surveys (total and gradient) as a multi-scale approach was applied in a highly terraneous archaeological site (Tell) with a case study to characterize and image the various archaeological assets at different depths with different spatial resolutions. Four critical zones of great interest within the considered Tell were surveyed. At the heart of the study area, three layers were depicted clearly from 1D resistivity sounding. A thick conductive zone of mostly clay is sandwiched between two resistive layers. The topmost layer contains construction debris (dated back to the Islamic Era), whereas the deeper layer could be related to Gezira sand on which the probable Pharaonic temple was constructed. A long 2D ERT profile using Wenner Beta (WB) and Dipole–Dipole (DD) arrays with a 5-m electrode spacing identified shallow high resistivity anomalies that could be related to construction ruins from fired bricks. Additionally, it succeeded in imaging the turtleback-shaped deeper resistive layer of mostly sand. At an elevated rim to the east and west of the Tell, total and vertical magnetic gradient maps clearly delineated different archaeological structures: the walls of the rooms of ancient Islamic settlers and the walls of water tanks from the Byzantine Era. Magnetic modeling assuming 2.5-dimensional magnetic models constrained by the 2D ERT inversion models could be used to create a realistic representation of the buried structures. Toward the northern part of the Tell, the joint application of the quasi-3D ERT inversion scheme and the magnetic survey revealed an anomaly of a well-defined geometric shape of an archaeological interest thought to be a crypt or water cistern based on nearby archaeological evidence. The overall results of the geophysical survey integrated with the image of some partially excavated parts provided the archaeologists with a comprehensive and realistic view of the subsurface antiquities at the study area.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Bronze Age Burial Mounds on Bahrain	1986	Iraq	11		10.2307/4200252		en	
archaeology_discrimination	archaeological feature typology confusion tumulus enclosure	crossref	A Comprehensive Magnetic Survey of a Neolithic Causewayed Enclosure in West‐central France for the Interpretation of Archaeological Features	2014	Archaeological Prospection	11		10.1002/arp.1495		en	 Abstract  This paper describes an interdisciplinary study of the Neolithic causewayed enclosure of Bellevue (Chenommet, France). Geophysical investigations and archaeological excavations were used alternately in order to optimize the acquisition of accurate data at different spatial scales: mapping of major structures was obtained by magnetic prospection of the whole site, while excavation identified small features weakly expressed in the prospecting results. Measurements of magnetic susceptibility and total magnetic field anomalies were also recorded during the excavation in order to identify the source of the magnetic signal of the ditches. This mutual transdisciplinary contribution is also methodological: the geophysics reveals archaeological information invisible to the eye of the archaeologist and, in turn, the excavation allows refinement of the interpretation of the geophysical data by identifying the sources of signal variations. This article presents the results of the first comprehensive magnetic mapping of a Neolithic causewayed enclosure in the west of France. Copyright © 2014 John Wiley &amp; Sons, Ltd. 
method_detection	burial mound detection convolutional neural network	openalex	Glass beads from a Scythian grave on the island of Khortytsia (Zaporizhzhia, Ukraine): insights into bead making through 3D imaging	2023	Heritage Science	11	yes	10.1186/s40494-023-01078-0	https://heritagesciencejournal.springeropen.com/counter/pdf/10.1186/s40494-023-01078-0	en	Abstract Four glass beads from a Scythian burial on the island of Khortytsia (Southern Ukraine) were subjected to 3D imaging using micro-CT and photogrammetry. The aim was to reconstruct the process used to produce and decorate the beads by detecting and interpreting the traces left by the technological processes on the bead surface and in the glass body. It turned out that all the beads were obtained by winding hot glass around the mandrel. The distribution, size and shape of the bubbles in the glass matrix revealed by the micro-CT scans and the features observed during a thorough examination of the photogrammetric models allowed us to follow the movements of the bead maker during the formation of the bead body and its decoration, highlighting several details of the production processes such as the number of the superimposed layers and the direction of the rotation of the mandrel during both the formation of the body and the decoration of the bead. Some information about the tools also emerged, with particular reference to the shape of the mandrel, the possible use of a releasing agent and how tools were used to decorate the surface or to remove the beads from the mandrel. According to the archaeological classification, the beads considered here belong to three different types, that are considered chronological indicators of the fourth century BCE and are found in archaeological sites spread over an area extending for several thousand kilometers from the Black Sea coast to the Ural Mountains. This work enriches the knowledge of the micromorphology of beads found in Eastern Europe, which is rarely discussed in the scientific literature on the archaeological glass beads.
method_detection	hillfort automated detection remote sensing	openalex	An Integrated Remote-Sensing and GIS Approach for Mapping Past Tin Mining Landscapes in Northwest Iberia	2021	Remote Sensing	11	yes	10.3390/rs13173434	https://www.mdpi.com/2072-4292/13/17/3434/pdf	en	Northwest Iberia can be considered as one of the main areas where tin was exploited in antiquity. However, the location of ancient tin mining and metallurgy, their date and the intensity of tin production are still largely uncertain. The scale of mining activity and its socio-economical context have not been truly assessed, nor its evolution over time. With the present study, we intend to present an integrated, multiscale, multisensor and interdisciplinary methodology to tackle this problem. The integration of airborne LiDAR and historic aerial imagery has enabled us to identify and map ancient tin mining remains on the Tinto valley (Viana do Castelo, northern Portugal). The combination with historic mining documentation and literature review allowed us to confirm the impact of modern mining and define the best-preserved ancient mining areas for further archaeological research. After data processing and mapping, subsequent ground-truthing involved field survey and geological sampling that confirmed cassiterite exploitation as the key feature of the mining works. This non-invasive approach is of importance for informing future research and management of these landscapes.
method_detection	object detection archaeology aerial imagery deep learning	openalex	Detection and 3D Modeling of Potential Buried Archaeological Structures Using WorldView-3 Satellite Imagery	2021	Remote Sensing	11	yes	10.3390/rs14010092	https://www.mdpi.com/2072-4292/14/1/92/pdf?version=1640683063	en	Throughout the world, cultural heritage sites are under the direct threat of damage or destruction due to developing environmental and anthropogenic hazards, such as urban expansion, looting, and rising water levels. Exacerbating this problem is the fact that many of the most vulnerable sites’ exact locations and/or full spatial extents have yet to be uncovered, making any attempts at their protection exceedingly difficult. However, the utilization of earth observation data has recently emerged as an unmatched tool in the exploration and (digital) preservation of endangered archaeological sites. The presented research employs very high-resolution WorldView-3 satellite imagery (~30 cm) for identifying and delineating previously unknown subsurface archaeological structures at the ancient Egyptian site of Hermopolis (el-Ashmunein). A particular emphasis is placed on the application of spectral indices, specifically those looking at vegetation cropmarks and iron oxide levels. Through this analysis, seven promising structures were identified, including three elongated installations, which may have been utilized for storage purposes, and a potential casemate foundation structure. As 2D outlines of structures are often difficult to visualize, the newly identified archaeological features were expanded into a realistic, georeferenced 3D model using the computer programs, SketchUp Pro and Chaos V-Ray. The goal of this 3D model is to ensure that the results derived from this research are more accessible (and tangible) to a wider audience—the scientific community and the public alike. The methodological scheme presented in this article is highly adaptable and with some minor modifications can be replicated for other archaeological sites worldwide.
method_relief	local relief model visualisation LiDAR archaeology	openalex	The mapping of forested archaeological sites using UAV LiDaR. A feedback from a south-west France experiment in settlement &amp; landscape archaeology.	2020	Archéologies numériques	11	yes	10.21494/iste.op.2020.0556	https://www.openscience.fr/IMG/pdf/iste_numear20v4n2_1.pdf	en	The recent democratisation of UAVs and the progress made in sensor miniaturisation now make it possible to embark miniaturised LiDaRs on board mini-UAVs. This possibility opens the way to a more systematic use of Lidar technology for the survey of small forested areas and for the mapping of isolated archaeological sites. The paper presents a feedback from the Garonne valley where the acquisition of Lidar data by drone on three archaeological forested sites allows to discuss the variations in the extent and use of the current forested area. The quality of UAV-Lidar data is also compared to data acquired by plane. RSUM. La dmocratisation rcente des drones et les progrs raliss en matire de miniaturisation des capteurs permettent aujourd'hui d'embarquer des LiDaR miniaturiss bord de mini-drones. Cette possibilit ouvre la voie un recours plus systmatique la technologie Lidar pour la prospection de petits massifs forestiers et pour la cartographie de sites archologiques isols. L'article prsente un retour d'exprience ralis dans la valle de la Garonne o l'acquisition de donnes Lidar par drone sur trois sites archologiques forestiers permet de discuter les variations d'emprise et d'usage de la fort actuelle. La qualit des donnes Lidar acquises par drone est galement compare des donnes acquises par avion.
method_relief	local relief model visualisation LiDAR archaeology	openalex	Complex Archaeological Prospection Using Combination of Non-destructive Techniques	2015	The international archives of the photogrammetry, remote sensing and spatial information sciences/International archives of the photogrammetry, remote sensing and spatial information sciences	11	yes	10.5194/isprsarchives-xl-5-w7-141-2015	https://isprs-archives.copernicus.org/articles/XL-5-W7/141/2015/isprsarchives-XL-5-W7-141-2015.pdf	en	Abstract. This article describes the use of a combination of non-destructive techniques for the complex documentation of a fabulous historical site called Devil’s Furrow, an unusual linear formation lying in the landscape of central Bohemia. In spite of many efforts towards interpretation of the formation, its original form and purpose have not yet been explained in a satisfactory manner. The study focuses on the northern part of the furrow which appears to be a dissimilar element within the scope of the whole Devil’s Furrow. This article presents detailed description of relics of the formation based on historical map searches and modern investigation methods including airborne laser scanning, aerial photogrammetry (based on airplane and RPAS) and ground-penetrating radar. Airborne laser scanning data and aerial orthoimages acquired by the Czech Office for Surveying, Mapping and Cadastre were used. Other measurements were conducted by our laboratory. Data acquired by various methods provide sufficient information to determine the probable original shape of the formation and proves explicitly the anthropological origin of the northern part of the formation (around village Lipany).
method_relief	sky view factor openness archaeological topography	openalex	Combining Remote Sensing Approaches for Detecting Marks of Archaeological and Demolished Constructions in Cahokia’s Grand Plaza, Southwestern Illinois	2023	Remote Sensing	11	yes	10.3390/rs15041057	https://www.mdpi.com/2072-4292/15/4/1057/pdf?version=1676450711	en	Remote sensing data are increasingly being used in digital archaeology for the potential non-invasive detection of archaeological remains. The purpose of this research is to evaluate the capability of standalone (LiDAR and aerial photogrammetry) and integration/fusion remote sensing approaches in improving the prospecting and interpretation of archaeological remains in Cahokia’s Grand Plaza. Cahokia Mounds is an ancient area; it was the largest settlement of the Mississippian culture located in southwestern Illinois, USA. There are a limited number of studies combining LiDAR and aerial photogrammetry to extract archaeological features. This article, therefore, combines LiDAR with photogrammetric data to create new datasets and investigate whether the new data can enhance the detection of archaeological/ demolished structures in comparison to the standalone approaches. The investigations are implemented based on the hillshade, gradient, and sky view factor visual analysis techniques, which have various merits in revealing topographic features. The outcomes of this research illustrate that combining data derived from different sources can not only confirm the detection of remains but can also reveal more remains than standalone approaches. This study demonstrates that the use of combination remote sensing approaches provides archaeologists with another powerful tool for site analysis.
method_relief	sky view factor openness archaeological topography	openalex	The Hidden Cairns—A Case Study of Drone-Based ALS as an Archaeological Site Survey Method	2021	Remote Sensing	11	yes	10.3390/rs13102010	https://www.mdpi.com/2072-4292/13/10/2010/pdf?version=1621566699	en	Conducting archaeological site surveys is time consuming, and large sites may have many small features or structures that are difficult to locate and interpret. Vegetation cover and dense forest hide small structures, like cairns, while at the same time forest cover can cause problems for LiDAR tools. In this case study, drone-based ALS (airborne laser scanning) was tested as an archaeological site survey tool. The research site was complex and located partially in a forested area, which made it possible to evaluate how forest cover affects data. The survey methods used were rather simple: visual analysis, point density calculations in the forest area, and, for site interpretation purposes, digitizing observations and viewshed analysis. Using straightforward methods allowed us to evaluate the minimum time and skills needed for this type of survey. Drone-based ALS provided good results and increased knowledge of the site and its structures. Estimates of the number of cairns interpreted as graves more than doubled as a result of the high-accuracy ALS data. Based on the results of this study, drone-based ALS could be a suitable high-accuracy survey method for large archaeological sites. However, forest cover affects the accuracy, and more research is needed.
method_validation	spatial cross validation autocorrelation remote sensing	crossref	PALM TREE DETECTION USING CIRCULAR AUTOCORRELATION OF POLAR  SHAPE MATRIX	2016	ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences	11		10.5194/isprs-annals-iii-3-465-2016		en	" Abstract. Palm trees play an important role as they are widely used in a variety of products including oil and bio-fuel. Increasing demand and growing cultivation have created a necessity in planned farming and the monitoring different aspects like inventory keeping, health, size etc. The large cultivation regions of palm trees motivate the use of remote sensing to produce such data. This study proposes an object detection methodology on the aerial images, using shape feature for detecting and counting palm trees, which can support an inventory. The study uses circular autocorrelation of the polar shape matrix representation of an image, as the shape feature, and the linear support vector machine to standardize and reduce dimensions of the feature. Finally, the study uses local maximum detection algorithm on the spatial distribution of standardized feature to detect palm trees. The method was applied to 8 images chosen from different tough scenarios and it performed on average with an accuracy of 84% and 76.1%, despite being subjected to different challenging conditions in the chosen test images.
                     "
method_validation	spatial cross validation autocorrelation remote sensing	crossref	Spatial sampling schemes for remote sensing	1999	Remote Sensing and Digital Image Processing Spatial Statistics for Remote Sensing	11		10.1007/0-306-47647-9_13			
spectral	hyperspectral imagery archaeological crop marks	openalex	Towards a Satellite System for Archaeology? Simulation of an Optical Satellite Mission with Ideal Spatial and Temporal Resolution, Illustrated by a Case Study in Scotland	2020	Remote Sensing	11	yes	10.3390/rs12244100	https://www.mdpi.com/2072-4292/12/24/4100/pdf	en	Applications of remote sensing data for archaeology rely heavily on repurposed data, which carry inherent limitations in their suitability to help address archaeological questions. Through a case study framed around archaeological imperatives in a Scottish context, this work investigates the potential for existing satellite systems to provide remote sensing data that meet defined specifications for archaeological prospection, considering both spatial and temporal resolution, concluding that the availability of commercial data is currently insufficient. Tasking a commercial constellation of 12 spacecraft to collect images of a 150 km2 region in Scotland through the month of July 2020 provided 26 images with less than 50% cloud cover. Following an analysis of existing systems, this paper presents a high-level mission architecture for a bespoke satellite system designed from an archaeological specification. This study focuses on orbit design and the number of spacecraft needed to meet the spatial and temporal resolution requirements for archaeological site detection and monitoring in a case study of Scotland, using existing imaging technology. By exploring what an ideal scenario might look like from a satellite mission planning perspective, this paper presents a simulation analysis that foregrounds archaeological imperatives and specifies a satellite constellation design on that basis. High-level design suggests that a system of eight 100 kg spacecraft in a 581 km altitude orbit could provide coverage at a desired temporal and spatial resolution of two-weekly revisit and &lt;1 m ground sampling distance, respectively. The potential for such a system to be more widely applied in regions of similar latitude and climate is discussed.
spectral	cropmark detection satellite multitemporal archaeology	openalex	Detection and 3D Modeling of Potential Buried Archaeological Structures Using WorldView-3 Satellite Imagery	2021	Remote Sensing	11	yes	10.3390/rs14010092	https://www.mdpi.com/2072-4292/14/1/92/pdf?version=1640683063	en	Throughout the world, cultural heritage sites are under the direct threat of damage or destruction due to developing environmental and anthropogenic hazards, such as urban expansion, looting, and rising water levels. Exacerbating this problem is the fact that many of the most vulnerable sites’ exact locations and/or full spatial extents have yet to be uncovered, making any attempts at their protection exceedingly difficult. However, the utilization of earth observation data has recently emerged as an unmatched tool in the exploration and (digital) preservation of endangered archaeological sites. The presented research employs very high-resolution WorldView-3 satellite imagery (~30 cm) for identifying and delineating previously unknown subsurface archaeological structures at the ancient Egyptian site of Hermopolis (el-Ashmunein). A particular emphasis is placed on the application of spectral indices, specifically those looking at vegetation cropmarks and iron oxide levels. Through this analysis, seven promising structures were identified, including three elongated installations, which may have been utilized for storage purposes, and a potential casemate foundation structure. As 2D outlines of structures are often difficult to visualize, the newly identified archaeological features were expanded into a realistic, georeferenced 3D model using the computer programs, SketchUp Pro and Chaos V-Ray. The goal of this 3D model is to ensure that the results derived from this research are more accessible (and tangible) to a wider audience—the scientific community and the public alike. The methodological scheme presented in this article is highly adaptable and with some minor modifications can be replicated for other archaeological sites worldwide.
spectral	soil marks spectral signature buried archaeological remains	openalex	New perspectives for satellite-based archaeological research in the ancient territory of Hierapolis (Turkey)	2008	Advances in geosciences	11	yes	10.5194/adgeo-19-87-2008	https://www.adv-geosci.net/19/87/2008/adgeo-19-87-2008.pdf	en	Abstract. This paper deals with the use of satellite QuickBird images to find traces of past human activity in the ancient territory of Hierapolis (Turkey). This is one of the most important archaeological sites in Turkey, and in 1988 it was inscribed in the UNESCO World Heritage list. Although over the years the archaeological site of Hierapolis has been excavated, restored and well documented, up to now the territory around the ancient urban area is still largely unknown. The current research project, still in progress, aims to search the area neighbouring Hierapolis believed to have been under the control of the city for a long time and, therefore, expected to be very rich in archaeological evidence. In order to investigate a large area around the ancient Hierapolis and discover potential archaeological remains, QuickBird images were adopted. Results from satellite-based analysis allowed us to find several unknown rural settlements dating back to early Imperial Roman and the Byzantine age. Two significant test sites were focused on in this paper in order to characterize the different spectral responses observed for different types of archaeological features (shadow and soil marks). Principal Component Analysis and spectral indices were computed to enhance archaeological marks and make identification easier. The capability of the QuickBird data set (panchromatic, multispectral channel, PCA and spectral indices) in searching for archaeological marks was assessed in a quantitative way by using a specific indicator.
spectral	soil marks spectral signature buried archaeological remains	openalex	Archaeological and Natural Indicators of Sea-Level and Coastal Changes: The Case Study of the Caesarea Roman Harbor	2021	Geosciences	11	yes	10.3390/geosciences11080306	https://www.mdpi.com/2076-3263/11/8/306/pdf	en	Archaeological and geomorphological features, as well as traces left by tsunamis, earthquakes, and vertical earth-crust displacements, are used to identify sea-level and coastal changes. Such features may be displaced, submerged or eroded by natural processes and human activities. Thus, identifying ancient sea levels and coastal changes associated with such processes may be controversial and often leads to misinterpretations. We exemplify the use of sediment deposits and sea-level and coastline indicators by discussing the enigmatic demise of the Roman harbor of Caesarea, one of the greatest marine constructions built in antiquity, which is still debated and not fully understood. It was suggested that the harbor destruction was mainly the result of either tectonic subsidence associated with a local, active fault line, or as a result of an earthquake/tsunami that struck the harbor. Here we examine and reassess the deterioration of the harbor in light of historical records, and geological, geomorphological and archaeological studies of natural and man-made features associated with the harbor. We show that the alleged evidence of an earthquakes or tsunami-driven damage to the outer breakwaters is equivocal. There is no supporting evidence for the assumed tectonic, active fault, nor is there a reliable historic account of such a catastrophic destruction. It is suggested that geo-technic failure of the breakwater’s foundations caused by a series of annual winter storms was the main reason for the destruction and ultimate collapse of the western basin of the harbor. The breakwaters were constructed on unconsolidated sand that was later washed away by storm waves and sea currents that frequently hit the Israeli coast and undercut the breakwaters. The pounding effect of the waves could have contributed to the destruction by scouring and liquefying the sandy seabed underlying the foundations. Tsunamis that may have hit Caesarea could have added to the deterioration of the breakwaters, but did not constitute the main cause of its destruction.
spectral	soil marks spectral signature buried archaeological remains	openalex	Detection of Water Pipes and Leakages in Rural Water Supply Networks Using Remote Sensing Techniques	2013	InTech eBooks	11	yes	10.5772/39309	https://www.intechopen.com/citation-pdf-url/45188	en	Detection of Water Pipes and Leakages in Rural Water Supply Networks Using Remote Sensing Techniques
